In2Se3_bronze from Matlab for Lammps

24500 atoms

2 atom types

-124.274539 124.274383 xlo xhi
-143.505900 143.500000 ylo yhi
-17.398246 17.398249 zlo zhi

Masses

1 1.148180e+02
2 7.896000e+01

Atoms

1 9683 1 1.500000e+00 119.540520 -142.450000 -2.119562
2 9683 1 1.500000e+00 121.907505 -142.450000 2.136811
3 9684 1 1.500000e+00 123.091224 -140.400000 -2.110257
4 9882 1 1.500000e+00 112.439112 -142.450000 -2.171961
5 9882 1 1.500000e+00 114.806096 -142.450000 2.083839
6 9883 1 1.500000e+00 115.989816 -140.400000 -2.267178
7 9883 1 1.500000e+00 118.356800 -140.400000 2.023286
8 9884 1 1.500000e+00 119.540520 -138.350000 -2.258509
9 9884 1 1.500000e+00 121.907505 -138.350000 2.067211
10 9885 1 1.500000e+00 123.091224 -136.300000 -2.144927
11 10081 1 1.500000e+00 105.337703 -142.450000 -2.221530
12 10081 1 1.500000e+00 107.704688 -142.450000 2.033145
13 10082 1 1.500000e+00 108.888408 -140.400000 -2.418208
14 10082 1 1.500000e+00 111.255392 -140.400000 1.869741
15 10083 1 1.500000e+00 112.439112 -138.350000 -2.514993
16 10083 1 1.500000e+00 114.806096 -138.350000 1.807925
17 10084 1 1.500000e+00 115.989816 -136.300000 -2.508160
18 10084 1 1.500000e+00 118.356800 -136.300000 1.850534
19 10085 1 1.500000e+00 119.540520 -134.250000 -2.396049
20 10085 1 1.500000e+00 121.907505 -134.250000 1.998315
21 10086 1 1.500000e+00 123.091224 -132.200000 -2.179106
22 10280 1 1.500000e+00 98.236295 -142.450000 -2.266674
23 10280 1 1.500000e+00 100.603280 -142.450000 1.986356
24 10281 1 1.500000e+00 101.786999 -140.400000 -2.558492
25 10281 1 1.500000e+00 104.153984 -140.400000 1.725354
26 10282 1 1.500000e+00 105.337703 -138.350000 -2.757622
27 10282 1 1.500000e+00 107.704688 -138.350000 1.559784
28 10283 1 1.500000e+00 108.888408 -136.300000 -2.857756
29 10283 1 1.500000e+00 111.255392 -136.300000 1.495115
30 10284 1 1.500000e+00 112.439112 -134.250000 -2.854554
31 10284 1 1.500000e+00 114.806096 -134.250000 1.534803
32 10285 1 1.500000e+00 115.989816 -132.200000 -2.745726
33 10285 1 1.500000e+00 118.356800 -132.200000 1.680231
34 10286 1 1.500000e+00 119.540520 -130.150000 -2.531077
35 10286 1 1.500000e+00 121.907505 -130.150000 1.930678
36 10287 1 1.500000e+00 123.091224 -128.100000 -2.212518
37 10479 1 1.500000e+00 91.134887 -142.450000 -2.305944
38 10479 1 1.500000e+00 93.501871 -142.450000 1.944978
