In2Se3_bronze from Matlab for Lammps

24500 atoms

2 atom types

-124.274539 124.274383 xlo xhi
-143.505900 143.500000 ylo yhi
-24.389523 24.389526 zlo zhi

Masses

1 1.148180e+02
2 7.896000e+01

Atoms

1 9683 1 1.500000e+00 119.540520 -142.450000 -2.138771
2 9683 1 1.500000e+00 121.907505 -142.450000 2.127189
3 9684 1 1.500000e+00 123.091224 -140.400000 -2.124456
4 9882 1 1.500000e+00 112.439112 -142.450000 -2.219386
5 9882 1 1.500000e+00 114.806096 -142.450000 2.045694
6 9883 1 1.500000e+00 115.989816 -140.400000 -2.365873
7 9883 1 1.500000e+00 118.356800 -140.400000 1.952535
8 9884 1 1.500000e+00 119.540520 -138.350000 -2.352536
9 9884 1 1.500000e+00 121.907505 -138.350000 2.020111
10 9885 1 1.500000e+00 123.091224 -136.300000 -2.177795
11 10081 1 1.500000e+00 105.337703 -142.450000 -2.295645
12 10081 1 1.500000e+00 107.704688 -142.450000 1.967702
13 10082 1 1.500000e+00 108.888408 -140.400000 -2.598226
14 10082 1 1.500000e+00 111.255392 -140.400000 1.716311
15 10083 1 1.500000e+00 112.439112 -138.350000 -2.747127
16 10083 1 1.500000e+00 114.806096 -138.350000 1.621210
17 10084 1 1.500000e+00 115.989816 -136.300000 -2.736614
18 10084 1 1.500000e+00 118.356800 -136.300000 1.686762
19 10085 1 1.500000e+00 119.540520 -134.250000 -2.564137
20 10085 1 1.500000e+00 121.907505 -134.250000 1.914118
21 10086 1 1.500000e+00 123.091224 -132.200000 -2.230377
22 10280 1 1.500000e+00 98.236295 -142.450000 -2.365098
23 10280 1 1.500000e+00 100.603280 -142.450000 1.895720
24 10281 1 1.500000e+00 101.786999 -140.400000 -2.814048
25 10281 1 1.500000e+00 104.153984 -140.400000 1.494177
26 10282 1 1.500000e+00 105.337703 -138.350000 -3.120402
27 10282 1 1.500000e+00 107.704688 -138.350000 1.239456
28 10283 1 1.500000e+00 108.888408 -136.300000 -3.274455
29 10283 1 1.500000e+00 111.255392 -136.300000 1.139964
30 10284 1 1.500000e+00 112.439112 -134.250000 -3.269529
31 10284 1 1.500000e+00 114.806096 -134.250000 1.201022
32 10285 1 1.500000e+00 115.989816 -132.200000 -3.102100
33 10285 1 1.500000e+00 118.356800 -132.200000 1.424758
34 10286 1 1.500000e+00 119.540520 -130.150000 -2.771871
35 10286 1 1.500000e+00 121.907505 -130.150000 1.810061
36 10287 1 1.500000e+00 123.091224 -128.100000 -2.281781
37 10479 1 1.500000e+00 91.134887 -142.450000 -2.425513
38 10479 1 1.500000e+00 93.501871 -142.450000 1.832061
39 10480 1 1.500000e+00 94.685591 -140.400000 -3.006403
40 10480 1 1.500000e+00 97.052576 -140.400000 1.293272
41 10481 1 1.500000e+00 98.236295 -138.350000 -3.460362
42 10481 1 1.500000e+00 100.603280 -138.350000 0.887117
43 10482 1 1.500000e+00 101.786999 -136.300000 -3.774029
44 10482 1 1.500000e+00 104.153984 -136.300000 0.625779
45 10483 1 1.500000e+00 105.337703 -134.250000 -3.936813
46 10483 1 1.500000e+00 107.704688 -134.250000 0.518578
47 10484 1 1.500000e+00 108.888408 -132.200000 -3.941097
48 10484 1 1.500000e+00 111.255392 -132.200000 0.571786
49 10485 1 1.500000e+00 112.439112 -130.150000 -3.782384
50 10485 1 1.500000e+00 114.806096 -130.150000 0.788512
51 10486 1 1.500000e+00 115.989816 -128.100000 -3.459389
52 10486 1 1.500000e+00 118.356800 -128.100000 1.168630
53 10487 1 1.500000e+00 119.540520 -126.050000 -2.974067
54 10487 1 1.500000e+00 121.907505 -126.050000 1.708778
55 10488 1 1.500000e+00 123.091224 -124.000000 -2.331590
56 10678 1 1.500000e+00 84.033478 -142.450000 -2.474948
57 10678 1 1.500000e+00 86.400463 -142.450000 1.778771
58 10679 1 1.500000e+00 87.584183 -140.400000 -3.169106
59 10679 1 1.500000e+00 89.951167 -140.400000 1.120054
60 10680 1 1.500000e+00 91.134887 -138.350000 -3.756081
61 10680 1 1.500000e+00 93.501871 -138.350000 0.575519
62 10681 1 1.500000e+00 94.685591 -136.300000 -4.219281
63 10681 1 1.500000e+00 97.052576 -136.300000 0.160735
64 10682 1 1.500000e+00 98.236295 -134.250000 -4.544543
65 10682 1 1.500000e+00 100.603280 -134.250000 -0.111281
66 10683 1 1.500000e+00 101.786999 -132.200000 -4.720402
67 10683 1 1.500000e+00 104.153984 -132.200000 -0.230309
68 10684 1 1.500000e+00 105.337703 -130.150000 -4.738306
69 10684 1 1.500000e+00 107.704688 -130.150000 -0.189127
70 10685 1 1.500000e+00 108.888408 -128.100000 -4.592787
71 10685 1 1.500000e+00 111.255392 -128.100000 0.016354
72 10686 1 1.500000e+00 112.439112 -126.050000 -4.281564
73 10686 1 1.500000e+00 114.806096 -126.050000 0.387001
74 10687 1 1.500000e+00 115.989816 -124.000000 -3.805602
75 10687 1 1.500000e+00 118.356800 -124.000000 0.920441
76 10688 1 1.500000e+00 119.540520 -121.950000 -3.169095
77 10688 1 1.500000e+00 121.907505 -121.950000 1.611086
78 10689 1 1.500000e+00 123.091224 -119.900000 -2.379406
79 10877 1 1.500000e+00 76.932070 -142.450000 -2.511813
80 10877 1 1.500000e+00 79.299055 -142.450000 1.737564
81 10878 1 1.500000e+00 80.482774 -140.400000 -3.296930
82 10878 1 1.500000e+00 82.849759 -140.400000 0.980089
83 10879 1 1.500000e+00 84.033478 -138.350000 -3.998055
84 10879 1 1.500000e+00 86.400463 -138.350000 0.314676
85 10880 1 1.500000e+00 87.584183 -136.300000 -4.595900
86 10880 1 1.500000e+00 89.951167 -136.300000 -0.240223
87 10881 1 1.500000e+00 91.134887 -134.250000 -5.073186
88 10881 1 1.500000e+00 93.501871 -134.250000 -0.668310
89 10882 1 1.500000e+00 94.685591 -132.200000 -5.414967
90 10882 1 1.500000e+00 97.052576 -132.200000 -0.955749
91 10883 1 1.500000e+00 98.236295 -130.150000 -5.608913
92 10883 1 1.500000e+00 100.603280 -130.150000 -1.091434
93 10884 1 1.500000e+00 101.786999 -128.100000 -5.645547
94 10884 1 1.500000e+00 104.153984 -128.100000 -1.067195
95 10885 1 1.500000e+00 105.337703 -126.050000 -5.518427
96 10885 1 1.500000e+00 107.704688 -126.050000 -0.877961
97 10886 1 1.500000e+00 108.888408 -124.000000 -5.224276
98 10886 1 1.500000e+00 111.255392 -124.000000 -0.521863
