In2Se3_bronze from Matlab for Lammps

24500 atoms

2 atom types

-124.274539 124.274383 xlo xhi
-143.505900 143.500000 ylo yhi
-15.400739 15.400741 zlo zhi

Masses

1 1.148180e+02
2 7.896000e+01

Atoms

1 9683 1 1.500000e+00 119.540520 -142.450000 -2.114073
2 9683 1 1.500000e+00 121.907505 -142.450000 2.139560
3 9684 1 1.500000e+00 123.091224 -140.400000 -2.106200
4 9882 1 1.500000e+00 112.439112 -142.450000 -2.158411
5 9882 1 1.500000e+00 114.806096 -142.450000 2.094738
6 9883 1 1.500000e+00 115.989816 -140.400000 -2.238979
7 9883 1 1.500000e+00 118.356800 -140.400000 2.043500
8 9884 1 1.500000e+00 119.540520 -138.350000 -2.231644
9 9884 1 1.500000e+00 121.907505 -138.350000 2.080668
10 9885 1 1.500000e+00 123.091224 -136.300000 -2.135536
11 10081 1 1.500000e+00 105.337703 -142.450000 -2.200354
12 10081 1 1.500000e+00 107.704688 -142.450000 2.051843
13 10082 1 1.500000e+00 108.888408 -140.400000 -2.366774
14 10082 1 1.500000e+00 111.255392 -140.400000 1.913578
15 10083 1 1.500000e+00 112.439112 -138.350000 -2.448669
16 10083 1 1.500000e+00 114.806096 -138.350000 1.861272
17 10084 1 1.500000e+00 115.989816 -136.300000 -2.442887
18 10084 1 1.500000e+00 118.356800 -136.300000 1.897326
19 10085 1 1.500000e+00 119.540520 -134.250000 -2.348024
20 10085 1 1.500000e+00 121.907505 -134.250000 2.022371
21 10086 1 1.500000e+00 123.091224 -132.200000 -2.164457
22 10280 1 1.500000e+00 98.236295 -142.450000 -2.238553
23 10280 1 1.500000e+00 100.603280 -142.450000 2.012252
24 10281 1 1.500000e+00 101.786999 -140.400000 -2.485476
25 10281 1 1.500000e+00 104.153984 -140.400000 1.791404
26 10282 1 1.500000e+00 105.337703 -138.350000 -2.653970
27 10282 1 1.500000e+00 107.704688 -138.350000 1.651307
28 10283 1 1.500000e+00 108.888408 -136.300000 -2.738699
29 10283 1 1.500000e+00 111.255392 -136.300000 1.596587
30 10284 1 1.500000e+00 112.439112 -134.250000 -2.735990
31 10284 1 1.500000e+00 114.806096 -134.250000 1.630169
32 10285 1 1.500000e+00 115.989816 -132.200000 -2.643904
33 10285 1 1.500000e+00 118.356800 -132.200000 1.753223
34 10286 1 1.500000e+00 119.540520 -130.150000 -2.462278
35 10286 1 1.500000e+00 121.907505 -130.150000 1.965140
36 10287 1 1.500000e+00 123.091224 -128.100000 -2.192728
37 10479 1 1.500000e+00 91.134887 -142.450000 -2.271781
38 10479 1 1.500000e+00 93.501871 -142.450000 1.977240
39 10480 1 1.500000e+00 94.685591 -140.400000 -2.591271
