In2Se3_bronze from Matlab for Lammps

24500 atoms

2 atom types

-124.274539 124.274383 xlo xhi
-143.505900 143.500000 ylo yhi
-19.395754 19.395757 zlo zhi

Masses

1 1.148180e+02
2 7.896000e+01

Atoms

1 9683 1 1.500000e+00 119.540520 -142.450000 -2.125050
2 9683 1 1.500000e+00 121.907505 -142.450000 2.134062
3 9684 1 1.500000e+00 123.091224 -140.400000 -2.114314
4 9882 1 1.500000e+00 112.439112 -142.450000 -2.185511
5 9882 1 1.500000e+00 114.806096 -142.450000 2.072941
6 9883 1 1.500000e+00 115.989816 -140.400000 -2.295377
7 9883 1 1.500000e+00 118.356800 -140.400000 2.003071
8 9884 1 1.500000e+00 119.540520 -138.350000 -2.285373
9 9884 1 1.500000e+00 121.907505 -138.350000 2.053754
10 9885 1 1.500000e+00 123.091224 -136.300000 -2.154318
11 10081 1 1.500000e+00 105.337703 -142.450000 -2.242706
12 10081 1 1.500000e+00 107.704688 -142.450000 2.014447
13 10082 1 1.500000e+00 108.888408 -140.400000 -2.469642
14 10082 1 1.500000e+00 111.255392 -140.400000 1.825904
15 10083 1 1.500000e+00 112.439112 -138.350000 -2.581317
16 10083 1 1.500000e+00 114.806096 -138.350000 1.754578
17 10084 1 1.500000e+00 115.989816 -136.300000 -2.573433
18 10084 1 1.500000e+00 118.356800 -136.300000 1.803742
19 10085 1 1.500000e+00 119.540520 -134.250000 -2.444074
20 10085 1 1.500000e+00 121.907505 -134.250000 1.974258
21 10086 1 1.500000e+00 123.091224 -132.200000 -2.193755
22 10280 1 1.500000e+00 98.236295 -142.450000 -2.294795
23 10280 1 1.500000e+00 100.603280 -142.450000 1.960460
24 10281 1 1.500000e+00 101.786999 -140.400000 -2.631508
25 10281 1 1.500000e+00 104.153984 -140.400000 1.659303
26 10282 1 1.500000e+00 105.337703 -138.350000 -2.861273
27 10282 1 1.500000e+00 107.704688 -138.350000 1.468262
28 10283 1 1.500000e+00 108.888408 -136.300000 -2.976813
29 10283 1 1.500000e+00 111.255392 -136.300000 1.393643
30 10284 1 1.500000e+00 112.439112 -134.250000 -2.973118
31 10284 1 1.500000e+00 114.806096 -134.250000 1.439437
32 10285 1 1.500000e+00 115.989816 -132.200000 -2.847547
33 10285 1 1.500000e+00 118.356800 -132.200000 1.607238
34 10286 1 1.500000e+00 119.540520 -130.150000 -2.599875
35 10286 1 1.500000e+00 121.907505 -130.150000 1.896216
36 10287 1 1.500000e+00 123.091224 -128.100000 -2.232307
37 10479 1 1.500000e+00 91.134887 -142.450000 -2.340107
38 10479 1 1.500000e+00 93.501871 -142.450000 1.912716
39 10480 1 1.500000e+00 94.685591 -140.400000 -2.775774
40 10480 1 1.500000e+00 97.052576 -140.400000 1.508625
41 10481 1 1.500000e+00 98.236295 -138.350000 -3.116243
42 10481 1 1.500000e+00 100.603280 -138.350000 1.204008
43 10482 1 1.500000e+00 101.786999 -136.300000 -3.351494
44 10482 1 1.500000e+00 104.153984 -136.300000 1.008005
45 10483 1 1.500000e+00 105.337703 -134.250000 -3.473582
46 10483 1 1.500000e+00 107.704688 -134.250000 0.927604
47 10484 1 1.500000e+00 108.888408 -132.200000 -3.476795
48 10484 1 1.500000e+00 111.255392 -132.200000 0.967510
49 10485 1 1.500000e+00 112.439112 -130.150000 -3.357760
